PA,Time,AG,Starting_Age,Ending_Age,Sex,Total Pop
Sembawang,2013,10_to_14,10,14,Females,2520
Sembawang,2013,10_to_14,10,14,Males,2730
Sembawang,2013,15_to_19,15,19,Females,2190
Sembawang,2013,15_to_19,15,19,Males,2340
Sembawang,2013,20_to_24,20,24,Females,2230
Sembawang,2013,20_to_24,20,24,Males,2350
Sembawang,2013,25_to_29,25,29,Females,2540
Sembawang,2013,25_to_29,25,29,Males,2300
Sembawang,2013,30_to_34,30,34,Females,3580
Sembawang,2013,30_to_34,30,34,Males,3150
Sembawang,2013,35_to_39,35,39,Females,4010
Sembawang,2013,35_to_39,35,39,Males,3590
Sembawang,2013,40_to_44,40,44,Females,3500
Sembawang,2013,40_to_44,40,44,Males,3530
Sembawang,2013,45_to_49,45,49,Females,2770
Sembawang,2013,45_to_49,45,49,Males,3070
Sembawang,2013,5_to_9,5,9,Females,2620
Sembawang,2013,5_to_9,5,9,Males,2680
Sembawang,2013,50_to_54,50,54,Females,2610
Sembawang,2013,50_to_54,50,54,Males,2680
Sembawang,2013,55_to_59,55,59,Females,2120
Sembawang,2013,55_to_59,55,59,Males,2230
Sembawang,2013,60_to_64,60,64,Females,1440
Sembawang,2013,60_to_64,60,64,Males,1480
Sembawang,2013,65_to_69,65,69,Females,880
Sembawang,2013,65_to_69,65,69,Males,820
Sembawang,2013,70_to_74,70,74,Females,690
Sembawang,2013,70_to_74,70,74,Males,540
Sembawang,2013,75_to_79,75,79,Females,470
Sembawang,2013,75_to_79,75,79,Males,320
Sembawang,2013,80_to_84,80,84,Females,310
Sembawang,2013,80_to_84,80,84,Males,200
Sembawang,2013,85_to_89,85,89,Females,140
Sembawang,2013,85_to_89,85,89,Males,70
Sembawang,2013,90_and_over,NA,NA,Females,80
Sembawang,2013,90_and_over,NA,NA,Males,60
Sembawang,2014,0_to_4,0,4,Females,2230
Sembawang,2014,0_to_4,0,4,Males,2310
Sembawang,2014,10_to_14,10,14,Females,2590
Sembawang,2014,10_to_14,10,14,Males,2740
Sembawang,2014,15_to_19,15,19,Females,2220
Sembawang,2014,15_to_19,15,19,Males,2360
Sembawang,2014,20_to_24,20,24,Females,2230
Sembawang,2014,20_to_24,20,24,Males,2310
Sembawang,2014,25_to_29,25,29,Females,2580
Sembawang,2014,25_to_29,25,29,Males,2450
Sembawang,2014,30_to_34,30,34,Females,3550
Sembawang,2014,30_to_34,30,34,Males,3060
Sembawang,2014,35_to_39,35,39,Females,3950
Sembawang,2014,35_to_39,35,39,Males,3540
Sembawang,2014,40_to_44,40,44,Females,3830
Sembawang,2014,40_to_44,40,44,Males,3670
Sembawang,2014,45_to_49,45,49,Females,2870
Sembawang,2014,45_to_49,45,49,Males,3100
Sembawang,2014,5_to_9,5,9,Females,2680
Sembawang,2014,5_to_9,5,9,Males,2790
Sembawang,2014,50_to_54,50,54,Females,2690
Sembawang,2014,50_to_54,50,54,Males,2860
Sembawang,2014,55_to_59,55,59,Females,2270
Sembawang,2014,55_to_59,55,59,Males,2300
Sembawang,2014,60_to_64,60,64,Females,1580
Sembawang,2014,60_to_64,60,64,Males,1670
Sembawang,2014,65_to_69,65,69,Females,1010
Sembawang,2014,65_to_69,65,69,Males,940
Sembawang,2014,70_to_74,70,74,Females,710
Sembawang,2014,70_to_74,70,74,Males,550
Sembawang,2014,75_to_79,75,79,Females,530
Sembawang,2014,75_to_79,75,79,Males,350
Sembawang,2014,80_to_84,80,84,Females,340
Sembawang,2014,80_to_84,80,84,Males,230
Sembawang,2014,85_to_89,85,89,Females,170
Sembawang,2014,85_to_89,85,89,Males,100
Sembawang,2014,90_and_over,NA,NA,Females,130
Sembawang,2014,90_and_over,NA,NA,Males,40
Sembawang,2015,0_to_4,0,4,Females,2190
Sembawang,2015,0_to_4,0,4,Males,2260
Sembawang,2015,10_to_14,10,14,Females,2590
Sembawang,2015,10_to_14,10,14,Males,2790
Sembawang,2015,15_to_19,15,19,Females,2340
Sembawang,2015,15_to_19,15,19,Males,2490
Sembawang,2015,20_to_24,20,24,Females,2190
Sembawang,2015,20_to_24,20,24,Males,2310
Sembawang,2015,25_to_29,25,29,Females,2610
Sembawang,2015,25_to_29,25,29,Males,2530
Sembawang,2015,30_to_34,30,34,Females,3430
Sembawang,2015,30_to_34,30,34,Males,2910
Sembawang,2015,35_to_39,35,39,Females,3830
Sembawang,2015,35_to_39,35,39,Males,3380
Sembawang,2015,40_to_44,40,44,Females,3940
Sembawang,2015,40_to_44,40,44,Males,3710
Sembawang,2015,45_to_49,45,49,Females,2960
Sembawang,2015,45_to_49,45,49,Males,3130
Sembawang,2015,5_to_9,5,9,Females,2620
Sembawang,2015,5_to_9,5,9,Males,2760
Sembawang,2015,50_to_54,50,54,Females,2710
Sembawang,2015,50_to_54,50,54,Males,2930
Sembawang,2015,55_to_59,55,59,Females,2420
Sembawang,2015,55_to_59,55,59,Males,2470
Sembawang,2015,60_to_64,60,64,Females,1670
Sembawang,2015,60_to_64,60,64,Males,1750
Sembawang,2015,65_to_69,65,69,Females,1130
Sembawang,2015,65_to_69,65,69,Males,1070
Sembawang,2015,70_to_74,70,74,Females,720
Sembawang,2015,70_to_74,70,74,Males,550
Sembawang,2015,75_to_79,75,79,Females,540
Sembawang,2015,75_to_79,75,79,Males,400
Sembawang,2015,80_to_84,80,84,Females,380
Sembawang,2015,80_to_84,80,84,Males,260
Sembawang,2015,85_to_89,85,89,Females,200
Sembawang,2015,85_to_89,85,89,Males,100
Sembawang,2015,90_and_over,NA,NA,Females,110
Sembawang,2015,90_and_over,NA,NA,Males,60
Sembawang,2016,0_to_4,0,4,Females,2120
Sembawang,2016,0_to_4,0,4,Males,2270
Sembawang,2016,10_to_14,10,14,Females,2570
Sembawang,2016,10_to_14,10,14,Males,2790
Sembawang,2016,15_to_19,15,19,Females,2470
Sembawang,2016,15_to_19,15,19,Males,2590
Sembawang,2016,20_to_24,20,24,Females,2240
Sembawang,2016,20_to_24,20,24,Males,2350
Sembawang,2016,25_to_29,25,29,Females,2600
Sembawang,2016,25_to_29,25,29,Males,2550
Sembawang,2016,30_to_34,30,34,Females,3230
Sembawang,2016,30_to_34,30,34,Males,2780
Sembawang,2016,35_to_39,35,39,Females,3770
Sembawang,2016,35_to_39,35,39,Males,3320
Sembawang,2016,40_to_44,40,44,Females,3970
Sembawang,2016,40_to_44,40,44,Males,3660
Sembawang,2016,45_to_49,45,49,Females,3040
Sembawang,2016,45_to_49,45,49,Males,3220
Sembawang,2016,5_to_9,5,9,Females,2570
Sembawang,2016,5_to_9,5,9,Males,2650
Sembawang,2016,50_to_54,50,54,Females,2830
Sembawang,2016,50_to_54,50,54,Males,3020
Sembawang,2016,55_to_59,55,59,Females,2560
Sembawang,2016,55_to_59,55,59,Males,2600
Sembawang,2016,60_to_64,60,64,Females,1780
Sembawang,2016,60_to_64,60,64,Males,1880
Sembawang,2016,65_to_69,65,69,Females,1250
Sembawang,2016,65_to_69,65,69,Males,1170
Sembawang,2016,70_to_74,70,74,Females,710
Sembawang,2016,70_to_74,70,74,Males,610
Sembawang,2016,75_to_79,75,79,Females,600
Sembawang,2016,75_to_79,75,79,Males,460
Sembawang,2016,80_to_84,80,84,Females,400
Sembawang,2016,80_to_84,80,84,Males,250
Sembawang,2016,85_to_89,85,89,Females,220
Sembawang,2016,85_to_89,85,89,Males,110
Sembawang,2016,90_and_over,NA,NA,Females,140
Sembawang,2016,90_and_over,NA,NA,Males,60
Sembawang,2017,0_to_4,0,4,Females,2120
Sembawang,2017,0_to_4,0,4,Males,2180
Sembawang,2017,10_to_14,10,14,Females,2660
Sembawang,2017,10_to_14,10,14,Males,2780
Sembawang,2017,15_to_19,15,19,Females,2580
Sembawang,2017,15_to_19,15,19,Males,2790
Sembawang,2017,20_to_24,20,24,Females,2280
Sembawang,2017,20_to_24,20,24,Males,2400
Sembawang,2017,25_to_29,25,29,Females,2720
Sembawang,2017,25_to_29,25,29,Males,2750
Sembawang,2017,30_to_34,30,34,Females,3190
Sembawang,2017,30_to_34,30,34,Males,2670
Sembawang,2017,35_to_39,35,39,Females,3750
Sembawang,2017,35_to_39,35,39,Males,3280
Sembawang,2017,40_to_44,40,44,Females,4000
Sembawang,2017,40_to_44,40,44,Males,3630
Sembawang,2017,45_to_49,45,49,Females,3300
Sembawang,2017,45_to_49,45,49,Males,3440
Sembawang,2017,5_to_9,5,9,Females,2620
Sembawang,2017,5_to_9,5,9,Males,2730
Sembawang,2017,50_to_54,50,54,Females,2960
Sembawang,2017,50_to_54,50,54,Males,3110
Sembawang,2017,55_to_59,55,59,Females,2600
Sembawang,2017,55_to_59,55,59,Males,2720
Sembawang,2017,60_to_64,60,64,Females,2010
Sembawang,2017,60_to_64,60,64,Males,2080
Sembawang,2017,65_to_69,65,69,Females,1320
Sembawang,2017,65_to_69,65,69,Males,1310
Sembawang,2017,70_to_74,70,74,Females,800
Sembawang,2017,70_to_74,70,74,Males,730
Sembawang,2017,75_to_79,75,79,Females,640
Sembawang,2017,75_to_79,75,79,Males,470
Sembawang,2017,80_to_84,80,84,Females,380
Sembawang,2017,80_to_84,80,84,Males,270
Sembawang,2017,85_to_89,85,89,Females,270
Sembawang,2017,85_to_89,85,89,Males,120
Sembawang,2017,90_and_over,NA,NA,Females,150
Sembawang,2017,90_and_over,NA,NA,Males,50
Sembawang,2018,0_to_4,0,4,Females,2400
Sembawang,2018,0_to_4,0,4,Males,2410
Sembawang,2018,10_to_14,10,14,Females,2900
Sembawang,2018,10_to_14,10,14,Males,2960
Sembawang,2018,15_to_19,15,19,Females,2750
Sembawang,2018,15_to_19,15,19,Males,3030
Sembawang,2018,20_to_24,20,24,Females,2590
Sembawang,2018,20_to_24,20,24,Males,2630
Sembawang,2018,25_to_29,25,29,Females,3150
Sembawang,2018,25_to_29,25,29,Males,3150
Sembawang,2018,30_to_34,30,34,Females,3540
Sembawang,2018,30_to_34,30,34,Males,3090
Sembawang,2018,35_to_39,35,39,Females,3930
Sembawang,2018,35_to_39,35,39,Males,3640
Sembawang,2018,40_to_44,40,44,Females,4280
Sembawang,2018,40_to_44,40,44,Males,3760
Sembawang,2018,45_to_49,45,49,Females,3800
Sembawang,2018,45_to_49,45,49,Males,3810
Sembawang,2018,5_to_9,5,9,Females,2630
Sembawang,2018,5_to_9,5,9,Males,2790
Sembawang,2018,50_to_54,50,54,Females,3160
Sembawang,2018,50_to_54,50,54,Males,3450
Sembawang,2018,55_to_59,55,59,Females,2870
Sembawang,2018,55_to_59,55,59,Males,2910
Sembawang,2018,60_to_64,60,64,Females,2240
Sembawang,2018,60_to_64,60,64,Males,2330
Sembawang,2018,65_to_69,65,69,Females,1490
Sembawang,2018,65_to_69,65,69,Males,1500
Sembawang,2018,70_to_74,70,74,Females,920
Sembawang,2018,70_to_74,70,74,Males,830
Sembawang,2018,75_to_79,75,79,Females,720
Sembawang,2018,75_to_79,75,79,Males,530
Sembawang,2018,80_to_84,80,84,Females,410
Sembawang,2018,80_to_84,80,84,Males,280
Sembawang,2018,85_to_89,85,89,Females,290
Sembawang,2018,85_to_89,85,89,Males,110
Sembawang,2018,90_and_over,NA,NA,Females,160
Sembawang,2018,90_and_over,NA,NA,Males,60
Sembawang,2019,0_to_4,0,4,Females,2800
Sembawang,2019,0_to_4,0,4,Males,2800
Sembawang,2019,10_to_14,10,14,Females,3070
Sembawang,2019,10_to_14,10,14,Males,3180
Sembawang,2019,15_to_19,15,19,Females,3000
Sembawang,2019,15_to_19,15,19,Males,3240
Sembawang,2019,20_to_24,20,24,Females,2780
Sembawang,2019,20_to_24,20,24,Males,2790
Sembawang,2019,25_to_29,25,29,Females,3720
Sembawang,2019,25_to_29,25,29,Males,3480
Sembawang,2019,30_to_34,30,34,Females,4170
Sembawang,2019,30_to_34,30,34,Males,3840
Sembawang,2019,35_to_39,35,39,Females,4210
Sembawang,2019,35_to_39,35,39,Males,3930
Sembawang,2019,40_to_44,40,44,Females,4480
Sembawang,2019,40_to_44,40,44,Males,3940
Sembawang,2019,45_to_49,45,49,Females,4280
Sembawang,2019,45_to_49,45,49,Males,4060
Sembawang,2019,5_to_9,5,9,Females,2780
Sembawang,2019,5_to_9,5,9,Males,2910
Sembawang,2019,50_to_54,50,54,Females,3350
Sembawang,2019,50_to_54,50,54,Males,3610
Sembawang,2019,55_to_59,55,59,Females,3090
Sembawang,2019,55_to_59,55,59,Males,3220
Sembawang,2019,60_to_64,60,64,Females,2460
Sembawang,2019,60_to_64,60,64,Males,2550
Sembawang,2019,65_to_69,65,69,Females,1660
Sembawang,2019,65_to_69,65,69,Males,1760
Sembawang,2019,70_to_74,70,74,Females,1060
Sembawang,2019,70_to_74,70,74,Males,930
Sembawang,2019,75_to_79,75,79,Females,800
Sembawang,2019,75_to_79,75,79,Males,560
Sembawang,2019,80_to_84,80,84,Females,490
Sembawang,2019,80_to_84,80,84,Males,350
Sembawang,2019,85_to_89,85,89,Females,350
Sembawang,2019,85_to_89,85,89,Males,140
Sembawang,2019,90_and_over,NA,NA,Females,170
Sembawang,2019,90_and_over,NA,NA,Males,60
Sembawang,2020,0_to_4,0,4,Females,3150
Sembawang,2020,0_to_4,0,4,Males,3210
Sembawang,2020,10_to_14,10,14,Females,3160
Sembawang,2020,10_to_14,10,14,Males,3260
Sembawang,2020,15_to_19,15,19,Females,3130
Sembawang,2020,15_to_19,15,19,Males,3270
Sembawang,2020,20_to_24,20,24,Females,2980
Sembawang,2020,20_to_24,20,24,Males,3060
Sembawang,2020,25_to_29,25,29,Females,4090
Sembawang,2020,25_to_29,25,29,Males,3610
Sembawang,2020,30_to_34,30,34,Females,4660
Sembawang,2020,30_to_34,30,34,Males,4490
Sembawang,2020,35_to_39,35,39,Females,4430
Sembawang,2020,35_to_39,35,39,Males,4170
Sembawang,2020,40_to_44,40,44,Females,4540
Sembawang,2020,40_to_44,40,44,Males,4080
Sembawang,2020,45_to_49,45,49,Females,4630
Sembawang,2020,45_to_49,45,49,Males,4340
Sembawang,2020,5_to_9,5,9,Females,2820
Sembawang,2020,5_to_9,5,9,Males,3020
Sembawang,2020,50_to_54,50,54,Females,3570
Sembawang,2020,50_to_54,50,54,Males,3730
Sembawang,2020,55_to_59,55,59,Females,3250
Sembawang,2020,55_to_59,55,59,Males,3470
Sembawang,2020,60_to_64,60,64,Females,2700
Sembawang,2020,60_to_64,60,64,Males,2830
Sembawang,2020,65_to_69,65,69,Females,1870
Sembawang,2020,65_to_69,65,69,Males,1920
Sembawang,2020,70_to_74,70,74,Females,1270
Sembawang,2020,70_to_74,70,74,Males,1100
Sembawang,2020,75_to_79,75,79,Females,800
Sembawang,2020,75_to_79,75,79,Males,560
Sembawang,2020,80_to_84,80,84,Females,530
Sembawang,2020,80_to_84,80,84,Males,390
Sembawang,2020,85_to_89,85,89,Females,360
Sembawang,2020,85_to_89,85,89,Males,180
Sembawang,2020,90_and_over,NA,NA,Females,160
Sembawang,2020,90_and_over,NA,NA,Males,50
Sengkang,2000,0_to_4,0,4,Females,2930
Sengkang,2000,0_to_4,0,4,Males,3130
Sengkang,2000,10_to_14,10,14,Females,2240
Sengkang,2000,10_to_14,10,14,Males,2440
Sengkang,2000,15_to_19,15,19,Females,1920
Sengkang,2000,15_to_19,15,19,Males,2030
Sengkang,2000,20_to_24,20,24,Females,1670
Sengkang,2000,20_to_24,20,24,Males,1740
Sengkang,2000,25_to_29,25,29,Females,3400
Sengkang,2000,25_to_29,25,29,Males,2460
Sengkang,2000,30_to_34,30,34,Females,3280
Sengkang,2000,30_to_34,30,34,Males,3490
Sengkang,2000,35_to_39,35,39,Females,3480
Sengkang,2000,35_to_39,35,39,Males,3520
Sengkang,2000,40_to_44,40,44,Females,3100
Sengkang,2000,40_to_44,40,44,Males,3390
Sengkang,2000,45_to_49,45,49,Females,2070
Sengkang,2000,45_to_49,45,49,Males,2400
Sengkang,2000,5_to_9,5,9,Females,1830
Sengkang,2000,5_to_9,5,9,Males,1950
Sengkang,2000,50_to_54,50,54,Females,1380
Sengkang,2000,50_to_54,50,54,Males,1560
Sengkang,2000,55_to_59,55,59,Females,740
Sengkang,2000,55_to_59,55,59,Males,780
Sengkang,2000,60_to_64,60,64,Females,690
Sengkang,2000,60_to_64,60,64,Males,650
Sengkang,2000,65_to_69,65,69,Females,640
Sengkang,2000,65_to_69,65,69,Males,490
Sengkang,2000,70_to_74,70,74,Females,520
Sengkang,2000,70_to_74,70,74,Males,350
Sengkang,2000,75_to_79,75,79,Females,290
Sengkang,2000,75_to_79,75,79,Males,200
Sengkang,2000,80_to_84,80,84,Females,180
Sengkang,2000,80_to_84,80,84,Males,110
Sengkang,2000,85_to_89,85,89,Females,100
Sengkang,2000,85_to_89,85,89,Males,50
Sengkang,2000,90_and_over,NA,NA,Females,30
Sengkang,2000,90_and_over,NA,NA,Males,30
Sengkang,2001,0_to_4,0,4,Females,3990
Sengkang,2001,0_to_4,0,4,Males,4300
Sengkang,2001,10_to_14,10,14,Females,3080
Sengkang,2001,10_to_14,10,14,Males,3360
Sengkang,2001,15_to_19,15,19,Females,2570
Sengkang,2001,15_to_19,15,19,Males,2780
Sengkang,2001,20_to_24,20,24,Females,2420
Sengkang,2001,20_to_24,20,24,Males,2420
Sengkang,2001,25_to_29,25,29,Females,4860
Sengkang,2001,25_to_29,25,29,Males,3560
Sengkang,2001,30_to_34,30,34,Females,4890
Sengkang,2001,30_to_34,30,34,Males,5060
Sengkang,2001,35_to_39,35,39,Females,4690
Sengkang,2001,35_to_39,35,39,Males,4890
Sengkang,2001,40_to_44,40,44,Females,4330
Sengkang,2001,40_to_44,40,44,Males,4630
Sengkang,2001,45_to_49,45,49,Females,3020
Sengkang,2001,45_to_49,45,49,Males,3440
Sengkang,2001,5_to_9,5,9,Females,3170
Sengkang,2001,5_to_9,5,9,Males,3410
Sengkang,2001,50_to_54,50,54,Females,2100
Sengkang,2001,50_to_54,50,54,Males,2300
Sengkang,2001,55_to_59,55,59,Females,1110
Sengkang,2001,55_to_59,55,59,Males,1120
Sengkang,2001,60_to_64,60,64,Females,990
Sengkang,2001,60_to_64,60,64,Males,930
Sengkang,2001,65_to_69,65,69,Females,870
Sengkang,2001,65_to_69,65,69,Males,670
Sengkang,2001,70_to_74,70,74,Females,740
Sengkang,2001,70_to_74,70,74,Males,510
Sengkang,2001,75_to_79,75,79,Females,410
Sengkang,2001,75_to_79,75,79,Males,280
Sengkang,2001,80_to_84,80,84,Females,240
Sengkang,2001,80_to_84,80,84,Males,150
Sengkang,2001,85_to_89,85,89,Females,120
Sengkang,2001,85_to_89,85,89,Males,50
Sengkang,2001,90_and_over,NA,NA,Females,40
Sengkang,2001,90_and_over,NA,NA,Males,30
Sengkang,2002,0_to_4,0,4,Females,4430
Sengkang,2002,0_to_4,0,4,Males,4840
Sengkang,2002,10_to_14,10,14,Females,3610
Sengkang,2002,10_to_14,10,14,Males,3860
Sengkang,2002,15_to_19,15,19,Females,2920
Sengkang,2002,15_to_19,15,19,Males,3180
Sengkang,2002,20_to_24,20,24,Females,2760
Sengkang,2002,20_to_24,20,24,Males,2800
Sengkang,2002,25_to_29,25,29,Females,5450
Sengkang,2002,25_to_29,25,29,Males,3970
Sengkang,2002,30_to_34,30,34,Females,6110
Sengkang,2002,30_to_34,30,34,Males,6040
Sengkang,2002,35_to_39,35,39,Females,5190
Sengkang,2002,35_to_39,35,39,Males,5540
Sengkang,2002,40_to_44,40,44,Females,5000
Sengkang,2002,40_to_44,40,44,Males,5230
Sengkang,2002,45_to_49,45,49,Females,3740
Sengkang,2002,45_to_49,45,49,Males,4210
Sengkang,2002,5_to_9,5,9,Females,4070
Sengkang,2002,5_to_9,5,9,Males,4410
Sengkang,2002,50_to_54,50,54,Females,2500
Sengkang,2002,50_to_54,50,54,Males,2740
Sengkang,2002,55_to_59,55,59,Females,1460
Sengkang,2002,55_to_59,55,59,Males,1450
Sengkang,2002,60_to_64,60,64,Females,1180
Sengkang,2002,60_to_64,60,64,Males,1130
Sengkang,2002,65_to_69,65,69,Females,1010
Sengkang,2002,65_to_69,65,69,Males,720
Sengkang,2002,70_to_74,70,74,Females,860
Sengkang,2002,70_to_74,70,74,Males,590
Sengkang,2002,75_to_79,75,79,Females,510
Sengkang,2002,75_to_79,75,79,Males,320
Sengkang,2002,80_to_84,80,84,Females,290
Sengkang,2002,80_to_84,80,84,Males,170
Sengkang,2002,85_to_89,85,89,Females,140
Sengkang,2002,85_to_89,85,89,Males,90
Sengkang,2002,90_and_over,NA,NA,Females,80
Sengkang,2002,90_and_over,NA,NA,Males,30
Sengkang,2003,0_to_4,0,4,Females,4890
Sengkang,2003,0_to_4,0,4,Males,5260
Sengkang,2003,10_to_14,10,14,Females,3820
Sengkang,2003,10_to_14,10,14,Males,4190
Sengkang,2003,15_to_19,15,19,Females,3270
Sengkang,2003,15_to_19,15,19,Males,3520
Sengkang,2003,20_to_24,20,24,Females,3150
Sengkang,2003,20_to_24,20,24,Males,3070
Sengkang,2003,25_to_29,25,29,Females,5450
Sengkang,2003,25_to_29,25,29,Males,4130
Sengkang,2003,30_to_34,30,34,Females,7290
Sengkang,2003,30_to_34,30,34,Males,6780
Sengkang,2003,35_to_39,35,39,Females,5540
Sengkang,2003,35_to_39,35,39,Males,6090
Sengkang,2003,40_to_44,40,44,Females,5380
Sengkang,2003,40_to_44,40,44,Males,5660
Sengkang,2003,45_to_49,45,49,Females,4320
Sengkang,2003,45_to_49,45,49,Males,4700
Sengkang,2003,5_to_9,5,9,Females,4470
Sengkang,2003,5_to_9,5,9,Males,4800
Sengkang,2003,50_to_54,50,54,Females,2890
Sengkang,2003,50_to_54,50,54,Males,3130
Sengkang,2003,55_to_59,55,59,Females,1830
Sengkang,2003,55_to_59,55,59,Males,1690
Sengkang,2003,60_to_64,60,64,Females,1360
Sengkang,2003,60_to_64,60,64,Males,1220
Sengkang,2003,65_to_69,65,69,Females,1070
Sengkang,2003,65_to_69,65,69,Males,720
Sengkang,2003,70_to_74,70,74,Females,910
Sengkang,2003,70_to_74,70,74,Males,570
Sengkang,2003,75_to_79,75,79,Females,540
Sengkang,2003,75_to_79,75,79,Males,370
Sengkang,2003,80_to_84,80,84,Females,320
Sengkang,2003,80_to_84,80,84,Males,180
Sengkang,2003,85_to_89,85,89,Females,150
Sengkang,2003,85_to_89,85,89,Males,80
Sengkang,2003,90_and_over,NA,NA,Females,90
Sengkang,2003,90_and_over,NA,NA,Males,30
Sengkang,2004,0_to_4,0,4,Females,5260
Sengkang,2004,0_to_4,0,4,Males,5710
Sengkang,2004,10_to_14,10,14,Females,4110
Sengkang,2004,10_to_14,10,14,Males,4460
Sengkang,2004,15_to_19,15,19,Females,3680
Sengkang,2004,15_to_19,15,19,Males,3950
Sengkang,2004,20_to_24,20,24,Females,3430
Sengkang,2004,20_to_24,20,24,Males,3300
Sengkang,2004,25_to_29,25,29,Females,5470
Sengkang,2004,25_to_29,25,29,Males,4210
Sengkang,2004,30_to_34,30,34,Females,8120
Sengkang,2004,30_to_34,30,34,Males,7340
Sengkang,2004,35_to_39,35,39,Females,5820
Sengkang,2004,35_to_39,35,39,Males,6540
Sengkang,2004,40_to_44,40,44,Females,5600
Sengkang,2004,40_to_44,40,44,Males,5850
Sengkang,2004,45_to_49,45,49,Females,4920
Sengkang,2004,45_to_49,45,49,Males,5100
Sengkang,2004,5_to_9,5,9,Females,4770
Sengkang,2004,5_to_9,5,9,Males,5150
Sengkang,2004,50_to_54,50,54,Females,3260
Sengkang,2004,50_to_54,50,54,Males,3550
Sengkang,2004,55_to_59,55,59,Females,2170
Sengkang,2004,55_to_59,55,59,Males,2120
Sengkang,2004,60_to_64,60,64,Females,1460
Sengkang,2004,60_to_64,60,64,Males,1300
Sengkang,2004,65_to_69,65,69,Females,1180
Sengkang,2004,65_to_69,65,69,Males,900
Sengkang,2004,70_to_74,70,74,Females,950
Sengkang,2004,70_to_74,70,74,Males,640
Sengkang,2004,75_to_79,75,79,Females,640
Sengkang,2004,75_to_79,75,79,Males,400
Sengkang,2004,80_to_84,80,84,Females,370
Sengkang,2004,80_to_84,80,84,Males,190
Sengkang,2004,85_to_89,85,89,Females,150
Sengkang,2004,85_to_89,85,89,Males,90
Sengkang,2004,90_and_over,NA,NA,Females,100
Sengkang,2004,90_and_over,NA,NA,Males,30
Sengkang,2005,0_to_4,0,4,Females,5560
Sengkang,2005,0_to_4,0,4,Males,5910
Sengkang,2005,10_to_14,10,14,Females,4320
Sengkang,2005,10_to_14,10,14,Males,4590
Sengkang,2005,15_to_19,15,19,Females,3950
Sengkang,2005,15_to_19,15,19,Males,4230
Sengkang,2005,20_to_24,20,24,Females,3590
Sengkang,2005,20_to_24,20,24,Males,3550
Sengkang,2005,25_to_29,25,29,Females,5650
Sengkang,2005,25_to_29,25,29,Males,4350
Sengkang,2005,30_to_34,30,34,Females,8680
Sengkang,2005,30_to_34,30,34,Males,7800
Sengkang,2005,35_to_39,35,39,Females,6170
Sengkang,2005,35_to_39,35,39,Males,6830
Sengkang,2005,40_to_44,40,44,Females,5810
Sengkang,2005,40_to_44,40,44,Males,6060
Sengkang,2005,45_to_49,45,49,Females,5290
Sengkang,2005,45_to_49,45,49,Males,5480
Sengkang,2005,5_to_9,5,9,Females,5040
Sengkang,2005,5_to_9,5,9,Males,5590
Sengkang,2005,50_to_54,50,54,Females,3630
Sengkang,2005,50_to_54,50,54,Males,3990
Sengkang,2005,55_to_59,55,59,Females,2670
Sengkang,2005,55_to_59,55,59,Males,2600
Sengkang,2005,60_to_64,60,64,Females,1460
Sengkang,2005,60_to_64,60,64,Males,1310
Sengkang,2005,65_to_69,65,69,Females,1240
Sengkang,2005,65_to_69,65,69,Males,1040
Sengkang,2005,70_to_74,70,74,Females,1060
Sengkang,2005,70_to_74,70,74,Males,670
Sengkang,2005,75_to_79,75,79,Females,730
Sengkang,2005,75_to_79,75,79,Males,420
Sengkang,2005,80_to_84,80,84,Females,400
Sengkang,2005,80_to_84,80,84,Males,220
Sengkang,2005,85_to_89,85,89,Females,180
Sengkang,2005,85_to_89,85,89,Males,100
Sengkang,2005,90_and_over,NA,NA,Females,150
Sengkang,2005,90_and_over,NA,NA,Males,50
Sengkang,2006,0_to_4,0,4,Females,5770
Sengkang,2006,0_to_4,0,4,Males,6010
Sengkang,2006,10_to_14,10,14,Females,4550
